code;id;state;region;province;location;station;dataset;filename;frequency;longitude;latitude;elevation
000297;;PT;;;;GAFANHA DA NAZAR                            ;eca;RR_STAID000297;01d;-8.716388889;40.620000000;8
000298;;GL;;;;ILULISSAT                                   ;eca;RR_STAID000298;01d;-51.100000000;69.220000000;39
000299;;GL;;;;TASIILAQ                                    ;eca;RR_STAID000299;01d;-37.636666667;65.610833333;54
000300;;GL;;;;ILULISSAT (JAKOBSHAVN)                      ;eca;RR_STAID000300;01d;-51.050000000;69.216666667;39
000301;;GL;;;;TASIILAQ (ANGMAGSALIK)                      ;eca;RR_STAID000301;01d;-37.633055556;65.599722222;50
000302;;DK;;;;TRANEBJERG OEST                             ;eca;RR_STAID000302;01d;10.618333333;55.831944444;18
000303;;DK;;;;VESTERVIG-1                                 ;eca;RR_STAID000303;01d;8.320555556;56.763333333;18
000304;;DK;;;;NORDBY                                      ;eca;RR_STAID000304;01d;8.400000000;55.448055556;4
000305;;DK;;;;TRANEBJERG OEST-1                           ;eca;RR_STAID000305;01d;10.621666667;55.831388889;16
000307;;DK;;;;THYBOROEN                                   ;eca;RR_STAID000307;01d;8.215000000;56.706666667;2
000308;;DK;;;;ESBJERG LUFTHAVN                            ;eca;RR_STAID000308;01d;8.562500000;55.528055556;25
000309;;ES;;;;ALICANTE EL ALTET                           ;eca;RR_STAID000309;01d;-0.570555556;38.282777778;43
000311;;DZ;;;;EL-GOLEA                                    ;eca;RR_STAID000311;01d;2.866666667;30.566666667;397
000312;;DZ;;;;IN-AMENAS                                   ;eca;RR_STAID000312;01d;9.633055556;28.050000000;561
000313;;DZ;;;;TAMANRASSET                                 ;eca;RR_STAID000313;01d;5.433055556;22.800000000;1362
000314;;EG;;;;MERSA MATRUH                                ;eca;RR_STAID000314;01d;27.216666667;31.333055556;25
000315;;EG;;;;ASSWAN                                      ;eca;RR_STAID000315;01d;32.783055556;23.966666667;200
000316;;EG;;;;SIWA                                        ;eca;RR_STAID000316;01d;25.316666667;29.200000000;-15
000319;;EG;;;;HURGUADA                                    ;eca;RR_STAID000319;01d;33.716666667;27.150000000;16
000322;;FR;;;;RENNES-ST JACQUES                           ;eca;RR_STAID000322;01d;-1.733888889;48.068888889;36
000323;;FR;;;;STRASBOURG-ENTZHEIM                         ;eca;RR_STAID000323;01d;7.640277778;48.549166667;150
000324;;DE;;;;LINDENBERG                                  ;eca;RR_STAID000324;01d;14.120277778;52.209444444;98
000325;;AM;;;;GAVAR                                       ;eca;RR_STAID000325;01d;45.133055556;40.350000000;1960
000326;;GR;;;;SAMOS AIRPORT                               ;eca;RR_STAID000326;01d;26.916666667;37.700000000;2
000327;;GR;;;;SOUDA AIRPORT                               ;eca;RR_STAID000327;01d;24.116666667;35.483055556;146
000328;;NO;;;;TROMSO                                      ;eca;RR_STAID000328;01d;18.928055556;69.653888889;100
000329;;NO;;;;ONA II                                      ;eca;RR_STAID000329;01d;6.539166667;62.859444444;13
000330;;NO;;;;FOKSTUA                                     ;eca;RR_STAID000330;01d;9.283055556;62.116666667;952
000331;;NO;;;;TORUNGEN FYR                                ;eca;RR_STAID000331;01d;8.791666667;58.383055556;12
000332;;PL;;;;LEBA                                        ;eca;RR_STAID000332;01d;17.534444444;54.753333333;2
000333;;PL;;;;SIEDLCE                                     ;eca;RR_STAID000333;01d;22.244444444;52.180833333;152
000334;;SK;;;;POPRAD/TATRY                                ;eca;RR_STAID000334;01d;20.233055556;49.066666667;694
000335;;ES;;;;BARCELONA -FABRA OBSERVATORY                ;eca;RR_STAID000335;01d;2.123888889;41.418055556;412
000336;;ES;;;;ALBACETE LOS LLANOS                         ;eca;RR_STAID000336;01d;-1.863055556;38.951944444;704
000337;;ES;;;;CORDOBA AEROPUERTO                          ;eca;RR_STAID000337;01d;-4.845833333;37.844166667;90
000338;;SE;;;;KVIKKJOKK-ARRENJARKA                        ;eca;RR_STAID000338;01d;18.017777778;66.887500000;314
000339;;SE;;;;HAPARANDA                                   ;eca;RR_STAID000339;01d;24.143888889;65.826944444;5
000341;;SE;;;;MALUNG                                      ;eca;RR_STAID000341;01d;13.699444444;60.681388889;308
000342;;SE;;;;GOTSKA SANDON                               ;eca;RR_STAID000342;01d;19.200000000;58.400000000;11
000343;;TR;;;;RIZE                                        ;eca;RR_STAID000343;01d;40.516666667;41.033055556;9
000344;;TR;;;;KASTAMONU                                   ;eca;RR_STAID000344;01d;33.783055556;41.366666667;800
000345;;TR;;;;SIVAS                                       ;eca;RR_STAID000345;01d;37.016666667;39.750000000;1285
000346;;TR;;;;ISPARTA                                     ;eca;RR_STAID000346;01d;30.550000000;37.750000000;997
000347;;TR;;;;FINIKE                                      ;eca;RR_STAID000347;01d;30.150000000;36.316388889;2
000348;;GB;;;;LERWICK                                     ;eca;RR_STAID000348;01d;-1.183055556;60.133055556;82
000349;;GB;;;;STORNOWAY AIRPORT                           ;eca;RR_STAID000349;01d;-6.317500000;58.213333333;15
000350;;GB;;;;VALLEY                                      ;eca;RR_STAID000350;01d;-4.533055556;53.250000000;11
000351;;GB;;;;WADDINGTON                                  ;eca;RR_STAID000351;01d;-0.523888889;53.165833333;68
000352;;GB;;;;CAMBORNE                                    ;eca;RR_STAID000352;01d;-5.316666667;50.216666667;88
000354;;GR;;;;ANCHIALOS                                   ;eca;RR_STAID000354;01d;22.800000000;39.216666667;15
000356;;DE;;;;AACHEN                                      ;eca;RR_STAID000356;01d;6.095000000;50.783888889;202
000380;;IT;;;;PADOVA                                      ;eca;RR_STAID000380;01d;11.880277778;45.398333333;12
000381;;IT;;;;PALERMO                                     ;eca;RR_STAID000381;01d;13.351388889;38.110277778;37
000382;;TM;;;;BAJRAMALY                                   ;eca;RR_STAID000382;01d;62.183055556;37.600000000;240
000383;;RU;;;;BISER                                       ;eca;RR_STAID000383;01d;58.850000000;58.516666667;463
000384;;CY;;;;PAFOS                                       ;eca;RR_STAID000384;01d;32.483055556;34.716666667;10
000385;;TM;;;;CHARDZHEV                                   ;eca;RR_STAID000385;01d;63.600000000;39.083055556;193
000386;;UA;;;;HENICHESK                                   ;eca;RR_STAID000386;01d;34.816666667;46.166666667;15
000388;;KZ;;;;ATYRAU                                      ;eca;RR_STAID000388;01d;51.916666667;47.116666667;-22
000389;;UA;;;;IZMAIL_OBSERV                               ;eca;RR_STAID000389;01d;28.850555556;45.370277778;28
000390;;RU;;;;KAMENNAYA STEP'                             ;eca;RR_STAID000390;01d;40.700000000;51.050000000;193
000391;;RU;;;;KAZAN'                                      ;eca;RR_STAID000391;01d;49.200000000;55.733055556;116
000392;;RU;;;;KIROV                                       ;eca;RR_STAID000392;01d;49.633055556;58.600000000;157
000393;;AZ;;;;GANCA                                       ;eca;RR_STAID000393;01d;46.416666667;40.716666667;311
000394;;MD;;;;KISINEV                                     ;eca;RR_STAID000394;01d;28.870000000;47.020000000;173
000395;;TM;;;;GYZYLARBAT                                  ;eca;RR_STAID000395;01d;56.280000000;38.980000000;97
000396;;PL;;;;ELBLAG                                      ;eca;RR_STAID000396;01d;19.543333333;54.223055556;189
000397;;AM;;;;GUMRI                                       ;eca;RR_STAID000397;01d;43.830000000;40.780000000;1523
000399;;BY;;;;MINSK                                       ;eca;RR_STAID000399;01d;27.530000000;53.870000000;222
000400;;UA;;;;ODESA_OBSERV                                ;eca;RR_STAID000400;01d;30.770277778;46.440555556;42
000401;;RU;;;;OKTYABR'SKIJ GORODOK                        ;eca;RR_STAID000401;01d;45.450000000;51.633055556;202
000402;;RU;;;;PERM'                                       ;eca;RR_STAID000402;01d;56.300000000;58.016666667;171
000403;;RU;;;;ROSTOV-NA-DONU                              ;eca;RR_STAID000403;01d;39.816666667;47.250000000;74
000404;;RU;;;;SOCHI                                       ;eca;RR_STAID000404;01d;39.766666667;43.583055556;57
000405;;RU;;;;EKATERINBURG                                ;eca;RR_STAID000405;01d;60.633055556;56.833055556;280
000407;;KZ;;;;TURGAJ                                      ;eca;RR_STAID000407;01d;63.500000000;49.630000000;124
000409;;KZ;;;;URALSK                                      ;eca;RR_STAID000409;01d;51.400000000;51.250000000;36
000410;;BY;;;;VASILEVICI                                  ;eca;RR_STAID000410;01d;29.833055556;52.250000000;142
000411;;NL;;;;MARKNESSE                                   ;eca;RR_STAID000411;01d;5.887500000;52.701666667;-3
000412;;ES;;;;ALICANTE                                    ;eca;RR_STAID000412;01d;-0.494166667;38.372500000;81
000413;;NL;;;;LAUWERSOOG                                  ;eca;RR_STAID000413;01d;6.199166667;53.411666667;2
000414;;ES;;;;BURGOS-VILLAFRIA                            ;eca;RR_STAID000414;01d;-3.632500000;42.355833333;890
000415;;ES;;;;CADIZ                                       ;eca;RR_STAID000415;01d;-6.256666667;36.500833333;1
000416;;ES;;;;CIUDAD REAL                                 ;eca;RR_STAID000416;01d;-3.919444444;38.989166667;628
000417;;ES;;;;GRANADA                                     ;eca;RR_STAID000417;01d;-3.631388889;37.136666667;687
000418;;ES;;;;HUELVA (RONDA DEL ESTE)                     ;eca;RR_STAID000418;01d;-6.909444444;37.280000000;19
000419;;ES;;;;HUESCA                                      ;eca;RR_STAID000419;01d;-0.326388889;42.083055556;541
000420;;ES;;;;A CORUNA                                    ;eca;RR_STAID000420;01d;-8.419166667;43.366944444;58
000421;;ES;;;;MURCIA                                      ;eca;RR_STAID000421;01d;-1.169166667;38.002777778;61
000422;;ES;;;;PAMPLONA                                    ;eca;RR_STAID000422;01d;-1.650000000;42.776666667;459
000423;;ES;;;;SEVILLA/SAN PABLO                           ;eca;RR_STAID000423;01d;-5.879166667;37.416666667;34
000424;;ES;;;;SORIA                                       ;eca;RR_STAID000424;01d;-2.483055556;41.775000000;1082
000425;;ES;;;;VALLADOLID                                  ;eca;RR_STAID000425;01d;-4.766666667;41.650000000;735
000426;;SE;;;;UPPSALA                                     ;eca;RR_STAID000426;01d;17.630000000;59.860000000;13
000430;;DZ;;;;BISKRA                                      ;eca;RR_STAID000430;01d;5.720000000;34.850000000;125
000431;;DK;;;;TORSHAVN                                    ;eca;RR_STAID000431;01d;-6.770000000;62.020000000;54
000434;;FR;;;;BREST-GUIPAVAS                              ;eca;RR_STAID000434;01d;-4.411666667;48.444166667;94
000437;;NL;;;;WIJK AAN ZEE                                ;eca;RR_STAID000437;01d;4.603055556;52.505277778;8
000438;;NL;;;;CABAUW                                      ;eca;RR_STAID000438;01d;4.925555556;51.969166667;0
000440;;GL;;;;GODTHAAB                                    ;eca;RR_STAID000440;01d;-51.750000000;64.160000000;70
000441;;IE;;;;GALWAY                                      ;eca;RR_STAID000441;01d;-9.020000000;53.280000000;8
000442;;NL;;;;VOLKEL                                      ;eca;RR_STAID000442;01d;5.706666667;51.658055556;20
000446;;LV;;;;RIGA                                        ;eca;RR_STAID000446;01d;24.040000000;56.962500000;17
000447;;MT;;;;LUQA                                        ;eca;RR_STAID000447;01d;14.483055556;35.850000000;91
000449;;PT;;;;FUNCHAL                                     ;eca;RR_STAID000449;01d;-16.899722222;32.630000000;25
000450;;RO;;;;SIBIU                                       ;eca;RR_STAID000450;01d;24.150000000;45.800000000;444
000451;;NL;;;;BERKHOUT                                    ;eca;RR_STAID000451;01d;4.978888889;52.642777778;-2
000452;;UA;;;;SEVASTOPOL                                  ;eca;RR_STAID000452;01d;33.532500000;44.616666667;7
000453;;NL;;;;HEINO                                       ;eca;RR_STAID000453;01d;6.258888889;52.434166667;3
000454;;NL;;;;HUPSEL                                      ;eca;RR_STAID000454;01d;6.656666667;52.067777778;29
000455;;ES;;;;TENERIFE/LOS RODEOS                         ;eca;RR_STAID000455;01d;-16.329166667;28.477500000;632
000456;;TR;;;;DIARBEKIR                                   ;eca;RR_STAID000456;01d;40.180000000;37.880000000;677
000461;;GB;;;;DURHAM                                      ;eca;RR_STAID000461;01d;-1.584166667;54.767777778;102
000462;;SE;;;;GOTEBORG A                                  ;eca;RR_STAID000462;01d;11.994166667;57.715833333;5
000463;;SE;;;;LUND                                        ;eca;RR_STAID000463;01d;13.200000000;55.700000000;73
000464;;NL;;;;ARCEN                                       ;eca;RR_STAID000464;01d;6.195833333;51.496944444;19
000465;;SE;;;;VISBY                                       ;eca;RR_STAID000465;01d;18.333055556;57.666666667;42
000466;;SE;;;;HARNOSAND                                   ;eca;RR_STAID000466;01d;17.933055556;62.633055556;15
000467;;DE;;;;UFS TW EMS                                  ;eca;RR_STAID000467;01d;6.350000000;54.166666667;0
000468;;DE;;;;HELGOLAND                                   ;eca;RR_STAID000468;01d;7.893055556;54.176388889;4
000469;;DE;;;;LIST/SYLT                                   ;eca;RR_STAID000469;01d;8.412500000;55.012500000;26
000470;;DE;;;;SCHLESWIG                                   ;eca;RR_STAID000470;01d;9.549166667;54.528888889;43
000471;;DE;;;;WESTERMARKELSDORF/FEHMARN                   ;eca;RR_STAID000471;01d;11.061666667;54.529444444;3
000472;;DE;;;;ROSTOCK-WARNEMUNDE                          ;eca;RR_STAID000472;01d;12.081944444;54.181666667;4
000473;;DE;;;;GREIFSWALD                                  ;eca;RR_STAID000473;01d;13.407500000;54.097777778;2
000474;;DE;;;;EMDEN-FLUGPLATZ                             ;eca;RR_STAID000474;01d;7.226666667;53.389166667;0
000475;;DE;;;;NEURUPPIN                                   ;eca;RR_STAID000475;01d;12.808333333;52.905277778;38
000476;;DE;;;;HANNOVER                                    ;eca;RR_STAID000476;01d;9.679444444;52.465555556;55
000477;;DE;;;;MAGDEBURG                                   ;eca;RR_STAID000477;01d;11.584166667;52.103055556;76
000478;;NL;;;;HERWIJNEN                                   ;eca;RR_STAID000478;01d;5.145277778;51.857777778;0
000479;;DE;;;;DUSSELDORF                                  ;eca;RR_STAID000479;01d;6.770000000;51.296944444;37
000480;;DE;;;;KASSEL                                      ;eca;RR_STAID000480;01d;9.443333333;51.297777778;231
000481;;DE;;;;FRITZLAR                                    ;eca;RR_STAID000481;01d;9.283055556;51.116666667;174
000482;;DE;;;;LEIPZIG-SCHKEUDITZ                          ;eca;RR_STAID000482;01d;12.241388889;51.435833333;131
000483;;DE;;;;DRESDEN-KLOTZSCHE                           ;eca;RR_STAID000483;01d;13.755833333;51.129166667;227
000484;;DE;;;;GORLITZ                                     ;eca;RR_STAID000484;01d;14.953055556;51.163055556;238
000485;;DE;;;;NURBURG-BARWEILER                           ;eca;RR_STAID000485;01d;6.870277778;50.360833333;485
000486;;DE;;;;MEININGEN                                   ;eca;RR_STAID000486;01d;10.376944444;50.562500000;450
000487;;DE;;;;ERFURT-BINDERSLEBEN                         ;eca;RR_STAID000487;01d;10.963055556;50.984444444;316
000488;;DE;;;;FICHTELBERG                                 ;eca;RR_STAID000488;01d;12.955277778;50.429166667;1213
000489;;DE;;;;WURZBURG                                    ;eca;RR_STAID000489;01d;9.958888889;49.771388889;268
